pid,rank,title,author,journal,year,category,weighted_score,weighted_std,source,e2_override,e3_merged,round1_avg_std,round2_avg_std,std_improvement,round1_max_std,round2_max_std,dimensions_converged,total_dimensions,round1_err_category,top30,top60,top101_e2_candidate,top101_rank,top101_score,top101_weighted_std,top101_source,top101_reason,top50_proportional,top50_rank,top50_score,top50_weighted_std,problem_originality_avg,problem_originality_std,problem_originality_method,literature_insight_avg,literature_insight_std,literature_insight_method,analytical_framework_avg,analytical_framework_std,analytical_framework_method,logical_coherence_avg,logical_coherence_std,logical_coherence_method,conclusion_consensus_avg,conclusion_consensus_std,conclusion_consensus_method,forward_extension_avg,forward_extension_std,forward_extension_method
930,1540,中国法治社会的结构及其运行机制,陈柏峰[1],中国社会科学,2019,宪法学与行政法学,59.28,8.11,E1,False,,15.68,6.63,9.05,30.3,14.4,5,6,,0,0,0,,,,,,0,,,,42.5,14.43,mean(4),68.5,6.03,mean(4),51.25,4.79,mean(4),81.25,6.4,mean(4),80.75,3.4,mean(4),61.25,4.79,mean(4)
1046,1541,网络交易法律关系构造,杨立新,中国社会科学,2016,民商法学,59.26,11.69,E1,False,,17.13,11.5,5.63,33.8,22.9,3,6,,0,0,0,,,,,,0,,,,34.25,9.95,mean(4),53.5,22.94,mean(4),82,6.68,mean(4),85.5,5.0,mean(4),68.75,17.95,mean(4),47.5,6.45,mean(4)
136,1542,人格权编的中国范式与中国式现代化的实现,石佳友[1],中国法学,2023,民商法学,59.24,4.76,E1,False,,10.88,4.93,5.95,17.6,7.1,6,6,,0,0,0,,,,,,0,,,,33.75,4.79,mean(4),83.75,4.19,mean(4),41.5,4.43,mean(4),86.25,5.56,mean(4),76.25,3.5,mean(4),60.5,7.14,mean(4)
1839,1543,劳动法视野下工作生活平衡原则的确立与规则建构,谢增毅[1],法学研究,2025,经济法学,59.21,10.53,E1,False,,15.5,9.3,6.2,28.8,20.9,3,6,,0,0,0,,,,,,0,,,,40.75,9.6,mean(4),55.5,20.92,mean(4),66,11.53,mean(3),85.5,5.57,mean(4),76.75,4.27,mean(4),68.25,3.95,mean(4)
995,1544,大国司法理念与中国国际民事诉讼制度的发展,何其生[1],中国社会科学,2017,诉讼法学,59.16,6.88,E1,False,,14.13,6.43,7.7,23.8,17.5,5,6,,0,0,0,,,,,,0,,,,42.5,5.0,mean(4),61,8.04,mean(4),63.25,17.48,mean(4),79.25,4.72,mean(4),85,0.82,mean(4),79,2.58,mean(4)
436,1545,数字法学范畴体系的分层结构与逻辑展开,"任颖[1,2]",中国法学,2025,法学理论,59.13,7.03,E1,False,,13.33,6.58,6.75,19.7,12.3,4,6,,0,0,0,,,,,,0,,,,31.25,6.29,mean(4),58,12.33,mean(4),85.25,9.43,mean(4),82.5,3.32,mean(4),79.75,3.86,mean(4),62,4.32,mean(4)
1528,1546,新时代行政生效裁判检察监督之道,章志远[1],法学研究,2024,诉讼法学,59.12,5.88,E1,False,,16.63,6.0,10.63,40.5,13.1,4,6,,0,0,0,,,,,,0,,,,31.25,2.5,mean(4),77.5,13.08,mean(4),61.5,9.47,mean(4),80.75,2.99,mean(4),79.5,1.91,mean(4),61.5,6.03,mean(4)
1386,1547,城镇规划区违建执法困境及其解释——国家能力的视角,陈柏峰[1],法学研究,2015,法学理论,59.1,12.35,E1,False,,18.08,10.08,8.0,27.9,21.6,3,6,,0,0,0,,,,,,0,,,,45.75,21.64,mean(4),64.25,14.1,mean(4),45.75,8.3,mean(4),84,4.24,mean(4),80.5,6.56,mean(4),52,5.72,mean(4)
1043,1548,空间正义实现的公共规制,靳文辉[1],中国社会科学,2021,法学理论,58.91,5.55,E1,False,,13.87,5.37,8.5,35.4,7.7,6,6,,0,0,0,,,,,,0,,,,36.25,6.29,mean(4),70.75,5.06,mean(4),56,5.89,mean(4),83.25,4.27,mean(4),80,7.7,mean(4),71.75,2.87,mean(4)
1505,1549,数字公民的身份确认及权利保障,马长山[1],法学研究,2023,宪法学与行政法学,58.84,5.11,E1,False,,15.38,5.8,9.58,31.6,12.2,5,6,,0,0,0,,,,,,0,,,,35.5,1.73,mean(4),77.33,4.62,mean(3),50,12.25,mean(4),82,4.9,mean(4),73.25,5.68,mean(4),72,5.72,mean(4)
783,1550,论我国“特定区域”法治先行,王春业[1],中国法学,2020,法学理论,58.79,7.68,E1,False,,17.02,7.87,9.15,22.9,15.2,3,6,,0,0,0,,,,,,0,,,,38.75,8.54,mean(4),76.75,4.27,mean(4),51,11.46,mean(4),76.75,4.27,mean(4),77.5,15.2,mean(4),80.75,3.4,mean(4)
678,1551,行政审批（许可）权力清单建构中的法律问题,王克稳,中国法学,2017,宪法学与行政法学,58.75,10.9,E1,False,,21.02,9.65,11.37,32.8,18.5,3,6,,0,0,0,,,,,,0,,,,58,11.22,mean(4),45,18.51,mean(4),51.25,11.09,mean(4),79.25,6.75,mean(4),68.5,6.03,mean(4),81.25,4.35,mean(4)
153,1552,企业犯罪预防中合规计划制度的借鉴,"李本灿[1,2]",中国法学,2015,刑法学,58.72,11.8,E1,False,,19.53,10.53,9.0,30.2,14.9,2,6,,0,0,0,,,,,,0,,,,61.5,14.11,mean(4),51.25,14.93,mean(4),37.75,13.57,mean(4),77.75,6.85,mean(4),75,9.63,mean(4),59.5,4.2,mean(4)
1001,1553,推进农地三权分置经营模式的立法研究,孙宪忠,中国社会科学,2016,环境与资源保护法学,58.69,8.91,E1,False,,19.82,7.43,12.38,33.8,14.5,3,6,,0,0,0,,,,,,0,,,,53.75,12.34,mean(4),45.5,14.53,mean(4),61.75,9.74,mean(4),77,2.45,mean(4),86,1.41,mean(4),76.75,4.27,mean(4)
437,1554,数字法学视野下的网络空间治理,何邦武[1],中国法学,2022,法学理论,58.68,7.29,E1,False,,15.17,6.2,8.97,25.0,12.9,5,6,,0,0,0,,,,,,0,,,,50,12.91,mean(4),68,4.97,mean(4),40.5,1.0,mean(4),76,7.12,mean(4),72.75,5.74,mean(4),64.5,5.51,mean(4)
653,1555,聂树斌案再审：由来、问题与意义,胡云腾,中国法学,2017,诉讼法学,58.66,15.87,E1,False,,25.0,15.27,9.73,39.5,31.3,1,6,,0,0,0,,,,,,0,,,,59.5,17.25,mean(4),34.25,17.58,mean(4),60.75,31.32,mean(4),80.25,3.5,mean(4),82.5,13.72,mean(4),55,8.16,mean(4)
768,1556,论国际裁判中的司法政策,朱利江[1],中国法学,2024,国际法学,58.66,8.74,E1,False,,15.63,6.65,8.98,28.8,17.8,5,6,5-boundary-only,0,0,0,,,,,,0,,,,45,17.8,mean(4),72.5,7.14,mean(4),46.75,3.5,mean(4),74.25,4.35,mean(4),78,4.24,mean(4),68.75,2.99,mean(4)
927,1557,中国政府治理的法治路径,石佑启;杨治坤,中国社会科学,2018,宪法学与行政法学,58.63,5.94,E1,False,,12.3,5.48,6.82,18.3,7.6,6,6,,0,0,0,,,,,,0,,,,37.5,6.45,mean(4),73.5,4.43,mean(4),49.25,5.62,mean(4),82.5,7.14,mean(4),83.25,7.63,mean(4),73.5,1.73,mean(4)
375,1558,我国农村集体养老的法律制度供给,李蕊[1],中国法学,2025,民商法学,58.6,8.84,E1,False,,14.7,6.77,7.93,21.7,20.1,4,6,,0,0,0,,,,,,0,,,,31.75,20.06,mean(4),64.75,0.5,mean(4),70.25,8.62,mean(4),84,4.24,mean(4),85.75,4.35,mean(4),75.75,2.87,mean(4)
435,1559,数字法学的理论表达,马长山[1],中国法学,2022,法学理论,58.59,7.87,E1+E2,True,,14.68,6.17,8.52,21.2,8.2,5,6,,0,0,0,,,,,,0,,,,31.0,5.68,median(8) [E1+E2],78.0,6.15,median(8) [E1+E2],50,15.43,median(7) [E1+E2],87.0,8.22,median(8) [E1+E2],76.0,6.34,median(8) [E1+E2],80.0,6.79,median(8) [E1+E2]
390,1560,我国环境公益诉讼制度的建构问题与解决对策,罗丽,中国法学,2017,刑法学,58.53,4.31,E1,False,,11.0,4.85,6.15,18.9,8.3,5,6,,0,0,0,,,,,,0,,,,44,4.0,mean(4),63.5,3.42,mean(4),58,6.78,mean(4),75.75,3.3,mean(4),78.5,3.32,mean(4),64.25,8.3,mean(4)
402,1561,我国证券集团诉讼的模式选择与制度重构,章武生,中国法学,2017,民商法学,58.49,9.37,E1,False,,15.93,8.17,7.77,36.2,21.0,4,6,,0,0,0,,,,,,0,,,,61,9.2,mean(4),43.25,21.0,mean(4),45.75,4.35,mean(4),79.5,5.26,mean(4),85,4.97,mean(4),60.5,4.2,mean(4)
1797,1562,近代中国统一法律适用的实践,聂鑫[1],法学研究,2023,法律史,58.46,5.67,E1,False,,15.37,6.75,8.62,22.5,17.0,4,6,,0,0,0,,,,,,0,,,,43.25,5.38,mean(4),68,8.49,mean(4),48.75,2.5,mean(4),79,4.24,mean(4),84.25,2.87,mean(4),36.75,17.0,mean(4)
1108,1563,“六事”视野中的清代则例,陈煜[1],法学研究,2024,法律史,58.43,6.77,E1,False,,19.62,9.8,9.82,27.7,22.6,4,6,,0,0,0,,,,,,0,,,,32.5,2.89,mean(4),68.75,6.29,mean(4),62.75,5.12,mean(4),83.75,3.5,mean(4),68.5,22.58,mean(4),34.5,18.38,mean(4)
937,1564,中国行政法学学术体系的构造,周佑勇[1],中国社会科学,2022,宪法学与行政法学,58.32,12.64,E1,False,,15.03,12.02,3.02,24.3,21.4,2,6,,0,0,0,,,,,,0,,,,38.75,13.77,mean(4),72.75,21.12,mean(4),45,8.16,mean(4),83.25,3.59,mean(4),67,21.43,mean(4),78.5,4.04,mean(4)
143,1565,从基础司改到综配司改:“内卷化”效应纾解,"杨力[1,2]",中国法学,2020,诉讼法学,58.19,6.97,E1,False,,16.12,7.1,9.02,31.6,8.8,3,6,,0,0,0,,,,,,0,,,,32.5,5.0,mean(4),76.25,8.54,mean(4),59.75,8.81,mean(4),77.5,6.61,mean(4),75,8.72,mean(4),74.75,4.99,mean(4)
1114,1566,《印中搜闻》与19世纪早期西方人的中国法律观,李秀清,法学研究,2017,法律史,58.18,7.31,E1,False,,16.97,6.5,10.47,37.9,11.9,4,6,,0,0,0,,,,,,0,,,,42.5,11.9,mean(4),73.25,3.5,mean(4),50,7.07,mean(2),72.75,4.57,mean(4),68.25,9.43,mean(4),33.75,2.5,mean(4)
615,1567,立法性决定的界定与效力,金梦,中国法学,2018,法学理论,58.16,11.37,E1,False,,19.27,9.88,9.38,25.6,20.2,3,6,,0,0,0,,,,,,0,,,,53.75,20.16,mean(4),50,4.4,mean(4),55.75,10.72,mean(4),74.75,5.74,mean(4),56.75,15.44,mean(4),57.5,2.89,mean(4)
811,1568,论民事诉讼中的协同主义,杨严炎[1],中国法学,2020,诉讼法学,58.1,15.16,E1,False,,22.83,15.12,7.72,34.5,24.4,2,6,,0,0,0,,,,,,0,,,,52.5,24.45,mean(4),48,6.78,mean(4),55.25,20.68,mean(4),78.75,6.24,mean(4),72.5,9.88,mean(4),52.75,22.68,mean(4)
1887,1569,人类命运共同体理念的国际法表达,梁开银[1],中国法学,2025,国际法学,58.1,9.09,E1,False,,14.67,9.57,5.1,29.1,22.9,4,6,,0,0,0,,,,,,0,,,,40,10.8,mean(4),70.75,5.62,mean(4),46.25,3.5,mean(4),81.5,7.9,mean(4),68.75,22.87,mean(4),70,6.73,mean(4)
890,1570,通过政策的司法治理,李红勃[1],中国法学,2020,法学理论,58.06,12.9,E1,False,,16.67,11.65,5.02,27.7,24.0,3,6,,0,0,0,,,,,,0,,,,50,17.11,mean(4),57.25,23.96,mean(4),40,5.77,mean(4),84.5,4.51,mean(4),78,5.66,mean(4),62.75,12.84,mean(4)
151,1571,以审判为中心背景下的刑事辩护突出问题研究,顾永忠,中国法学,2016,刑法学,58.03,14.03,E1,False,,20.75,12.6,8.15,32.6,23.3,3,6,,0,0,0,,,,,,0,,,,60.5,16.26,mean(4),46,20.05,mean(4),49.5,23.33,mean(4),72.75,3.59,mean(4),81,6.16,mean(4),69,6.16,mean(4)
886,1572,近代中国宪制的发展,聂鑫,中国法学,2015,法律史,58.03,16.69,E1,False,,21.32,13.93,7.38,40.0,37.5,4,6,,0,0,0,,,,,,0,,,,55.5,19.82,mean(4),56.25,37.5,mean(4),40.5,7.14,mean(4),76.75,5.68,mean(4),79.25,7.18,mean(4),56.25,6.29,mean(4)
949,1573,从治外法权到域外规治——以管辖理论为视角,屈文生,中国社会科学,2021,国际法学,58.03,5.75,E1,False,,12.08,5.53,6.55,24.3,8.9,5,6,,0,0,0,,,,,,0,,,,37.5,5.0,mean(4),75,8.87,mean(4),47.5,2.89,mean(4),79.75,7.5,mean(4),79.5,1.91,mean(4),73.25,6.99,mean(4)
1396,1574,基层法院的执行生态与非均衡执行,于龙刚[1],法学研究,2020,环境与资源保护法学,58.01,8.0,E1,False,,11.82,7.73,4.08,22.6,16.9,4,6,,0,0,0,,,,,,0,,,,36.75,10.44,mean(4),63.75,6.29,mean(4),59.25,16.88,mean(4),83.25,1.5,mean(4),83.25,4.27,mean(4),53.5,7.05,mean(4)
1003,1575,政法范畴的本体论诠释,黄文艺[1],中国社会科学,2022,党内法规学,58.0,7.38,E1,False,,13.8,7.37,6.43,16.4,13.4,4,6,,0,0,0,,,,,,0,,,,38.75,4.79,mean(4),77.5,5.0,mean(4),37.5,13.4,mean(4),82.75,10.18,mean(4),72.75,7.27,mean(4),76.25,3.5,mean(4)
535,1576,法律实证研究的兴起与分化,陈柏峰,中国法学,2018,法学理论,57.97,8.02,E1,False,,13.63,7.17,6.47,19.4,12.2,4,6,1-empty-status,0,0,0,,,,,,0,,,,38.75,7.5,mean(4),77.5,8.81,mean(4),50,5.77,mean(4),73.25,12.2,mean(4),81.25,5.38,mean(4),80.25,3.3,mean(4)
1926,1577,经济法中的时间秩序,靳文辉[1],中国社会科学,2025,经济法学,57.91,6.17,E1,False,,13.3,6.95,6.35,21.5,15.6,4,6,,0,0,0,,,,,,0,,,,36.25,6.29,mean(4),60.25,5.56,mean(4),66,9.09,mean(4),82,0.0,mean(4),74.25,15.56,mean(4),70.75,5.06,mean(4)
1831,1578,面向共治格局的法治形态及其展开,杜辉[1],法学研究,2019,法学理论,57.82,6.65,E1,False,,13.15,5.32,7.83,22.7,11.4,4,6,,0,0,0,,,,,,0,,,,39.25,11.35,mean(4),67.5,3.32,mean(4),49.5,8.43,mean(4),82.25,5.44,mean(4),81,1.15,mean(4),77.25,2.22,mean(4)
643,1579,网络平台治理立法的反思与完善,张新平[1],中国法学,2023,经济法学,57.75,8.57,E1,False,,14.93,7.2,7.73,30.9,10.5,3,6,,0,0,0,,,,,,0,,,,35.75,10.28,mean(4),72.5,8.81,mean(4),53.75,6.24,mean(4),79,10.52,mean(4),81.25,6.4,mean(4),64.25,0.96,mean(4)
231,1580,刑事诉讼数据处理的全流程监管,郑曦[1],中国法学,2024,诉讼法学,57.71,2.88,E1,False,,11.42,3.42,8.0,17.0,5.6,6,6,,0,0,0,,,,,,0,,,,30,0.0,mean(4),60.25,5.56,mean(4),80,5.42,mean(4),80,2.31,mean(4),83.75,2.63,mean(4),67.25,4.57,mean(4)
1067,1581,论人类命运共同体构建中的和平搁置争端,黄瑶[1],中国社会科学,2019,国际法学,57.71,5.56,E1,False,,11.05,5.78,5.27,15.1,8.3,5,6,,0,0,0,,,,,,0,,,,37.5,6.45,mean(4),73.5,4.43,mean(4),47,3.46,mean(4),80.25,6.02,mean(4),79.25,5.97,mean(4),72.75,8.3,mean(4)
1222,1582,促进人与自然和谐共生的中国式法律协同观,张璐[1],法学研究,2023,环境与资源保护法学,57.71,9.98,E1,False,,16.58,9.9,6.68,27.8,20.0,3,6,,0,0,0,,,,,,0,,,,36.25,6.29,mean(4),60.75,19.97,mean(4),62.5,11.12,mean(4),83.25,3.5,mean(4),72,16.08,mean(4),71.75,2.36,mean(4)
1051,1583,罪刑关系的体系化及其实现,彭文华[1],中国社会科学,2024,刑法学,57.69,7.76,E1,False,,15.28,7.3,7.98,23.8,16.1,4,6,,0,0,0,,,,,,0,,,,34.25,5.68,mean(4),74.5,13.18,mean(4),46.75,16.09,mean(4),84.25,2.63,mean(4),77.5,3.32,mean(4),82,2.94,mean(4)
1071,1584,论司法决策的适度“再情感化”,杜宴林[1],中国社会科学,2025,法学理论,57.66,7.21,E1,False,,15.25,5.98,9.27,21.1,14.8,5,6,,0,0,0,,,,,,0,,,,52,14.81,mean(4),55,0.0,mean(4),45.75,5.91,mean(4),77.75,5.06,mean(4),82.5,7.14,mean(4),79.5,3.0,mean(4)
373,1585,我国公共卫生法治的理论坐标与制度构建,李广德[1],中国法学,2020,环境与资源保护法学,57.6,5.83,E1,False,,13.1,6.83,6.27,21.7,15.6,5,6,,0,0,0,,,,,,0,,,,33.75,7.5,mean(4),78,4.24,mean(4),46.25,3.5,mean(4),81.5,4.04,mean(4),79,6.16,mean(4),65.25,15.56,mean(4)
1609,1586,法治如何定量——我国法治评估量化方法评析,周祖成;杨惠琪,法学研究,2016,法学理论,57.59,9.59,E1,False,,15.32,7.77,7.55,27.4,18.7,4,6,,0,0,0,,,,,,0,,,,45.5,18.73,mean(4),68.75,6.5,mean(4),50,4.08,mean(4),70.25,4.79,mean(4),73.5,9.47,mean(4),74.5,3.0,mean(4)
104,1587,中国环境司法的能动协同现象与形成发展逻辑,"张忠民[1,2]",中国法学,2023,环境与资源保护法学,57.51,8.87,E1,False,,12.67,9.42,3.25,20.5,15.0,2,6,,0,0,0,,,,,,0,,,,37.5,12.58,mean(4),69.5,8.43,mean(4),49.25,6.5,mean(4),81.75,2.87,mean(4),71.5,11.09,mean(4),60.5,14.98,mean(4)
342,1588,审判委员会制度改革路径实证研究,无,中国法学,2018,诉讼法学,57.46,11.33,E1,False,,19.28,9.57,9.72,30.3,16.4,3,6,,0,0,0,,,,,,0,,,,53.75,13.62,mean(4),37.5,15.0,mean(4),60.75,16.4,mean(4),80.5,6.61,mean(4),80.75,3.4,mean(4),77,2.45,mean(4)
69,1589,"中国""宪法实施""的话语体系与演变脉络",苗连营[1],中国法学,2021,宪法学与行政法学,57.35,5.2,E1,False,,14.97,4.7,10.27,25.9,7.1,6,6,,0,0,0,,,,,,0,,,,35,7.07,mean(4),80.75,3.77,mean(4),50,2.31,mean(4),73,6.27,mean(4),78,5.72,mean(4),68.75,2.99,mean(4)
522,1590,民法法典化运动中的知识产权法,"吴汉东[1,2]",中国法学,2016,知识产权法学,57.34,10.24,E1,False,,21.43,9.22,12.22,28.1,16.1,3,6,,0,0,0,,,,,,0,,,,42.5,10.85,mean(4),52,16.1,mean(4),58.25,10.44,mean(4),84.25,6.24,mean(4),79.5,7.14,mean(4),71.75,4.72,mean(4)
1643,1591,生命科技时代民法中人的主体地位构造基础,汪志刚,法学研究,2016,民商法学,57.33,14.34,E1,False,,24.88,13.05,11.83,38.8,29.3,2,6,,0,0,0,,,,,,0,,,,46.25,11.79,mean(4),47.33,29.26,mean(3),64.25,17.56,mean(4),78.75,7.8,mean(4),80.25,3.3,mean(4),68.75,8.54,mean(4)
684,1592,行政法典编纂视角下明清会典的编纂理念、立法模式及启示,罗冠男[1],中国法学,2023,宪法学与行政法学,57.31,7.97,E1,False,,12.13,7.2,4.93,17.0,11.1,3,6,,0,0,0,,,,,,0,,,,36.25,11.09,mean(4),75.5,3.32,mean(4),41.25,10.31,mean(4),82.75,7.37,mean(4),74,8.16,mean(4),68.25,2.87,mean(4)
602,1593,社会自我规制与行政法的任务,高秦伟[1],中国法学,2015,宪法学与行政法学,57.28,5.24,E1,False,,12.23,4.77,7.47,19.8,7.7,6,6,,0,0,0,,,,,,0,,,,31.25,6.29,mean(4),79.5,1.91,mean(4),46.75,5.68,mean(4),82,7.66,mean(4),80.25,4.79,mean(4),77.25,2.22,mean(4)
76,1594,中国刑法学自主知识体系的内涵阐释与建构路径,姚建龙[1],中国法学,2025,刑法学,57.25,4.52,E1,False,,12.55,4.58,7.97,14.7,6.9,6,6,,0,0,0,,,,,,0,,,,31.25,2.5,mean(4),82.25,6.95,mean(4),48.25,5.32,mean(4),78,4.32,mean(4),80.75,5.97,mean(4),71.25,2.5,mean(4)
322,1595,备案审查实施法制统一原则的必要性、可能性及其难点,秦前红[1],中国法学,2024,宪法学与行政法学,57.25,7.0,E1,False,,10.28,5.8,4.48,18.8,12.5,4,6,,0,0,0,,,,,,0,,,,38.75,12.5,mean(4),69.25,5.06,mean(4),44.25,8.1,mean(4),82.75,3.2,mean(4),82.5,1.73,mean(4),70.5,4.2,mean(4)
612,1596,立案登记背景下立案庭的定位及其未来走向,张嘉军,中国法学,2018,诉讼法学,57.25,11.88,E1,False,,18.57,9.97,8.6,33.1,27.2,4,6,,0,0,0,,,,,,0,,,,40,12.25,mean(4),54,27.19,mean(4),63.75,6.75,mean(4),81.5,6.45,mean(4),77.25,2.22,mean(4),75.5,4.93,mean(4)
311,1597,城管柔性执法：非强制框架下的效益考虑与路径选择,刘福元,中国法学,2018,宪法学与行政法学,57.21,11.45,E1,False,,19.72,9.52,10.2,31.7,24.4,4,6,,0,0,0,,,,,,0,,,,50.5,16.66,mean(4),35.5,24.35,mean(4),72.5,3.32,mean(4),77.5,1.0,mean(4),69.5,5.97,mean(4),63.25,5.68,mean(4)
538,1598,法律权力的含义和属性,"吴玉章[1,2]",中国法学,2020,宪法学与行政法学,57.21,5.34,E1,False,,18.87,5.47,13.4,27.8,8.3,5,6,4-single-reject,0,0,0,,,,,,0,,,,45.75,8.3,mean(4),62.5,2.89,mean(4),46,4.24,mean(4),77.5,2.89,mean(4),66.75,6.7,mean(4),55.25,7.8,mean(4)
71,1599,"中国人权法学""三大体系""论纲",刘志强[1],中国法学,2022,法学理论,57.16,4.86,E1,False,,10.32,5.33,4.98,14.2,8.3,5,6,,0,0,0,,,,,,0,,,,33.75,4.79,mean(4),83.75,5.68,mean(4),45.75,1.5,mean(4),74.25,4.35,mean(4),72.25,8.26,mean(4),69,7.39,mean(4)
1461,1600,当代中国政法体制的形成及意义,侯猛,法学研究,2016,党内法规学,57.12,8.19,E1+E2,True,,13.07,6.1,6.97,26.6,10.8,5,6,,0,0,1,110,57.12,8.19,E1+E2,coverage_minimum,0,,,,41.0,10.35,median(8) [E1+E2],66.5,12.01,median(8) [E1+E2],49.0,6.3,median(8) [E1+E2],78.0,5.87,median(8) [E1+E2],84.5,3.0,median(8) [E1+E2],80,5.22,median(7) [E1+E2]
1674,1601,积极应对人口老龄化的法治进路,郭春镇[1],法学研究,2023,环境与资源保护法学,57.12,4.84,E1,False,,12.77,4.97,7.8,19.5,11.0,5,6,,0,0,0,,,,,,0,,,,32.75,3.2,mean(4),75.25,4.99,mean(4),44.5,11.0,mean(4),85,3.46,mean(4),72.75,3.59,mean(4),70.25,3.5,mean(4)
1523,1602,文化传承视角下的中国传统法典编纂,宋玲[1],法学研究,2025,法律史,57.04,6.69,E1,False,,20.17,6.87,13.3,42.4,12.9,4,6,,0,0,0,,,,,,0,,,,39,4.24,mean(4),71,12.91,mean(4),49.25,5.06,mean(4),76,6.16,mean(4),88,4.0,mean(4),37.5,8.81,mean(4)
1352,1603,周秦两汉法律“布之于民”考论,徐燕斌,法学研究,2017,法律史,56.97,12.92,E1,False,,18.42,10.98,7.43,26.8,19.7,1,6,,0,0,0,,,,,,0,,,,46.25,19.74,mean(4),67.5,8.81,mean(4),30,12.91,mean(4),82.75,11.03,mean(4),73.75,8.42,mean(4),70.75,5.06,mean(4)
1406,1604,备案审查的国家治理功能,王理万[1],法学研究,2024,宪法学与行政法学,56.96,11.65,E1,False,,16.9,10.3,6.6,31.0,23.8,3,6,,0,0,0,,,,,,0,,,,51,15.43,mean(4),47,23.76,mean(4),42.75,6.4,mean(4),86.5,1.73,mean(4),81.25,4.79,mean(4),65.75,9.74,mean(4)
310,1605,城乡融合发展视域下农村土地权利制度优化的实现路径,"蔡立东[1,2]",中国法学,2025,环境与资源保护法学,56.94,7.8,E1,False,,15.83,8.13,7.7,29.6,18.7,4,6,,0,0,0,,,,,,0,,,,48.75,4.79,mean(4),50.75,18.68,mean(4),47.5,3.7,mean(4),82.5,3.11,mean(4),77.75,10.59,mean(4),66.75,7.89,mean(4)
252,1606,双重社会转型下中国环境法的挑战与因应,秦天宝[1],中国法学,2024,环境与资源保护法学,56.81,8.07,E1,False,,13.25,6.68,6.57,17.9,13.1,4,6,,0,0,0,,,,,,0,,,,42.5,9.71,mean(4),56.25,13.15,mean(4),67.25,7.37,mean(4),71,4.24,mean(4),75.25,5.74,mean(4),68,0.0,mean(4)
100,1607,中国特色刑法域外适用规则的问题与完善,蒋娜[1],中国法学,2022,国际法学,56.72,8.93,E1,False,,17.95,8.3,9.65,37.5,21.0,4,6,,0,0,0,,,,,,0,,,,36.25,7.5,mean(4),68,6.78,mean(4),46.25,20.97,mean(4),84,9.2,mean(4),75.75,1.5,mean(4),75.25,3.77,mean(4)
1030,1608,生态环境刑法立法的内在构造,李梁[1],中国社会科学,2025,环境与资源保护法学,56.71,4.95,E1,False,,17.88,7.08,10.8,36.8,20.8,5,6,,0,0,0,,,,,,0,,,,38.75,4.79,mean(4),71.5,4.73,mean(4),47.5,3.32,mean(4),75.75,1.5,mean(4),70.75,7.37,mean(4),62.75,20.76,mean(4)
1036,1609,社会公共利益的私法实现机制,赵万一[1],中国社会科学,2024,民商法学,56.71,7.01,E1,False,,12.32,6.4,5.92,26.0,14.4,4,6,,0,0,0,,,,,,0,,,,34,4.62,mean(4),57.5,14.43,mean(4),68,9.93,mean(4),81.5,4.04,mean(4),86,3.37,mean(4),77.75,2.06,mean(4)
957,1610,公权与私权共治的法律机制,唐清利,中国社会科学,2016,法学理论,56.69,11.3,E1,False,,15.37,10.33,5.03,23.6,17.2,3,6,,0,0,0,,,,,,0,,,,33.75,14.36,mean(4),54.25,17.19,mean(4),75.75,2.87,mean(4),79.25,6.6,mean(4),70.25,15.15,mean(4),68,5.72,mean(4)
365,1611,当代中国的法律实证研究,程金华,中国法学,2015,法学理论,56.59,4.47,E1,False,,12.82,4.6,8.22,19.4,6.7,6,6,,0,0,0,,,,,,0,,,,38.75,4.79,mean(4),73.25,2.75,mean(4),36.5,1.73,mean(4),81.75,6.5,mean(4),80,6.73,mean(4),60.75,5.06,mean(4)
1550,1612,检察官相对独立论,朱孝清[1],法学研究,2015,诉讼法学,56.44,16.73,E1,False,,24.68,16.7,7.98,35.4,29.2,2,6,,0,0,0,,,,,,0,,,,42.5,16.58,mean(4),53.5,20.24,mean(4),58.5,29.22,mean(4),78.75,2.99,mean(4),67,23.22,mean(4),69.5,8.02,mean(4)
501,1613,民刑共治：中国式现代犯罪治理新模式,刘艳红[1],中国法学,2022,刑法学,56.41,8.24,E1,False,,15.62,7.73,7.88,24.1,14.2,4,6,,0,0,0,,,,,,0,,,,37.5,5.0,mean(4),65.25,14.17,mean(4),52,12.88,mean(4),79.25,6.75,mean(4),79.5,5.0,mean(4),56.25,2.5,mean(4)
320,1614,境外追赃中犯罪资产分享制度研究,商浩文[1],中国法学,2022,刑法学,56.37,3.06,E1,False,,11.15,3.75,7.4,20.5,11.4,5,6,,0,0,0,,,,,,0,,,,35,0.0,mean(4),58.75,2.99,mean(4),69.75,11.38,mean(4),76,1.41,mean(4),84.25,2.87,mean(4),75.25,3.77,mean(4)
856,1615,证券期货市场高频交易的法律监管框架研究,邢会强,中国法学,2016,民商法学,56.37,6.07,E1,False,,13.92,5.95,7.97,30.4,7.5,6,6,,0,0,0,,,,,,0,,,,36.25,7.5,mean(4),59,6.16,mean(4),62.25,5.06,mean(4),79.5,5.0,mean(4),89,4.76,mean(4),67.75,7.14,mean(4)
